CVR,CENTRAL ASIA RESOURCES LIMITED.,0.018
CVS,CERVANTES CORPORATION LIMITED,0.001
CVV,CARAVEL MINERALS LIMITED,0.011
CVW,CLEARVIEW WEALTH LIMITED,0.800
CWE,CARNEGIE WAVE ENERGY LIMITED,0.050
CWG,CENTRAL WEST GOLD NL,0.046
CWH,CWH RESOURCES LTD,0.135
CWN,CROWN RESORTS LIMITED,15.120
CWNHA,CROWN RESORTS LIMITED,108.900
CWNIOV,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),-
CWNIOZ,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),4.920
CWNJOM,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),8.470
CWNJON,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),3.860
CWNKOF,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),1.780
CWNKOP,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),3.060
CWNKOR,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),3.320
CWNSMB,MACQUARIE BANK LIMITED.,10.900
CWNSMY,MACQUARIE BANK LIMITED.,12.800
CWNSRR,THE ROYAL BANK OF SCOTLAND PLC,6.730
CWNSRS,THE ROYAL BANK OF SCOTLAND PLC,7.310
CWNSRT,THE ROYAL BANK OF SCOTLAND PLC,12.010
CWNSRV,THE ROYAL BANK OF SCOTLAND PLC,5.600
CWNSRW,THE ROYAL BANK OF SCOTLAND PLC,12.370
CWNSRX,THE ROYAL BANK OF SCOTLAND PLC,12.440
CWNSS3,UBS AG,1.675
CWNSWB,WESTPAC BANKING CORPORATION                                 ,8.800
CWNSWG,WESTPAC BANKING CORPORATION                                 ,12.870
CWNSWL,WESTPAC BANKING CORPORATION                                 ,-
CWNSZB,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,10.590
CWNSZX,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,12.650
CWP,CEDAR WOODS PROPERTIES LIMITED,7.310
CXB,COBRE MONTANA NL,0.032
CXM,CENTREX METALS LIMITED,0.090
CXO,CORE EXPLORATION LIMITED,0.040
CXU,CAULDRON ENERGY LIMITED,0.360
CXX,CRADLE RESOURCES LIMITED,0.200
CXZ,CONNEXION MEDIA LIMITED,-
CYA,CENTURY AUSTRALIA INVESTMENTS LIMITED,0.890
CYC,CYCLOPHARM LIMITED,0.210
CYG,COVENTRY GROUP LIMITED,2.800
CYL,CATALYST METALS LIMITED,0.320
CYO,CLARITY OSS LIMITED,0.001
CYP,CYNATA THERAPEUTICS LIMITED,0.400
CYS,CHRYSALIS RESOURCES LIMITED,0.015
CYU,CHINALCO YUNNAN COPPER RESOURCES LTD,0.025
CYY,COVENTRY RESOURCES INC,0.005
CZA,COAL OF AFRICA LIMITED,0.066
CZD,CALZADA LIMITED,0.105
CZI,CASSINI RESOURCES LIMITED,0.170
CZN,CORAZON MINING LIMITED,0.006
CZR,COZIRON RESOURCES LIMITED,0.024
CZZ,CAPILANO HONEY LIMITED,6.100
DAF,DISCOVERY AFRICA LIMITED,0.036
DAOHA,DRIVER AUSTRALIA ONE TRUST,-
DAOHB,DRIVER AUSTRALIA ONE TRUST,-
DAU,DAMPIER GOLD LIMITED,0.019
DBNHA,DNB NOR BOLIGKREDITT AS,-
DCC,DIGITAL CC LIMITED,0.370
DCG,DECMIL GROUP LIMITED,1.785
DCN,DACIAN GOLD LIMITED,0.350
DDD,3D RESOURCES LIMITED,0.015
DDF,DEUTSCHE DIVERSIFIED TRUST,1.310
DDR,DICKER DATA LIMITED,1.500
DDT,DATADOT TECHNOLOGY LIMITED,0.021
DEG,DE GREY MINING LIMITED                                      ,0.001
DGA,DIGGA AUSTRALIAN MINING FUND,1.685
DGH,DESANE GROUP HOLDINGS LIMITED,0.800
DGO,DRUMMOND GOLD LIMITED,0.002
DGR,DGR GLOBAL LIMITED,0.030
DGX,DIPLOMA GROUP LIMITED,0.041
DIG,ASIA PACIFIC DIGITAL LIMITED,0.019
DIR,DIRECT NICKEL LIMITED,-
DIS,DISCOVERY RESOURCES LIMITED,0.047
DIT,DEUTSCHE INDUSTRIAL TRUST,1.960
DIV,UBS IQ RESEARCH PREFERRED AUSTRALIAN DIVIDEND FUND,20.680
DJRE,SPDR DOW JONES GLOBAL REAL ESTATE FUND,16.200
DJS,DAVID JONES LIMITED                                         ,3.940
DJSIYA,COMMONWEALTH BANK OF AUSTRALIA.                             ,2.420
DJSIYB,COMMONWEALTH BANK OF AUSTRALIA.                             ,1.830
DJSJOM,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),-
DJSJON,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),1.100
DJSKMA,MACQUARIE BANK LIMITED.,1.290
DJSKOA,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),0.800
DJSKOC,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),2.010
DJSKOD,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),1.605
DJSKOP,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),1.030
DJSKOQ,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),1.010
DJSKOS,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),-
DJSSRT,THE ROYAL BANK OF SCOTLAND PLC,2.690
DJSSRX,THE ROYAL BANK OF SCOTLAND PLC,3.140
DJSSZX,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,2.740
DJW,DJERRIWARRH INVESTMENTS LIMITED,4.710
DJWJOH,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),1.960
DJXKOB,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),12.020
DJXKOC,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),7.090
DJXKOD,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),-
DJXKOF,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),11.120
DJXKOH,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),-
DJXKOP,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),6.600
DJXKOQ,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),7.630
DJXKOS,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),9.970
DJXKOV,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),-
DLC,DELECTA LIMITED,0.008
DLE,DRAGON ENERGY LIMITED,0.075
DLS,DRILLSEARCH ENERGY LIMITED,1.460
DLSKOE,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),0.315
DLSKOF,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),0.530
DLSKOG,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),0.600
DLX,DULUXGROUP LIMITED,5.660
DLXKOA,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),1.810
DLXKOB,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),-
DLXKOP,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),0.910
DLXKOQ,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),-
DMA,DYNASTY RESOURCES LIMITED,0.020
DME,DOME GOLD MINES LIMITED,0.245
DMG,DRAGON MOUNTAIN GOLD LIMITED,0.018
DMI,DEMPSEY MINERALS LIMITED,0.050
DML,DISCOVERY METALS LIMITED,0.025
DMP,DOMINO'S PIZZA ENTERPRISES LIMITED,21.460
DMPKOB,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),4.580
DMPKOC,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),5.850
DMPKOR,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),6.720
DMPKOS,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),5.530
DMPKOT,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),5.220
DMY,DROMANA ESTATE LIMITED,0.004
DNA,DONACO INTERNATIONAL LIMITED,0.900
DOT,DEUTSCHE OFFICE TRUST,1.220
DOW,DOWNER EDI LIMITED,4.520
DOWKMA,MACQUARIE BANK LIMITED.,1.145
DOWKOA,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),0.720
DOWKOB,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),0.925
DOWKOF,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),1.085
DOWKOG,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),0.490
DOWKOP,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),1.625
DOWKOR,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),0.935
DOWKOS,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),1.130
DOWKOT,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),1.070
DOWSRX,THE ROYAL BANK OF SCOTLAND PLC,2.820
DRA,DRAGON MINING LIMITED,0.120
DRG,DRAIG RESOURCES LIMITED,0.015
DRK,DRAKE RESOURCES LIMITED,0.033
DRM,DORAY MINERALS LIMITED,0.870
DRX,DIATREME RESOURCES LIMITED,0.008
DSB,DELTA SBD LIMITED,0.115
DSH,DICK SMITH HOLDINGS LIMITED,1.960
DSN,DESERT MINES AND METALS LIMITED,0.010
DSX,DECIMAL SOFTWARE LIMITED,0.265
DTE,DART ENERGY LIMITED,0.180
DTL,DATA#3 LIMITED,0.680
DTM,DART MINING NL,0.016
DTR,DATELINE RESOURCES LIMITED,0.012
DUE,DUET GROUP,2.420
DUEKOA,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),-
DUEKOB,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),0.595
DUEKOP,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),-
DUEKOQ,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),-
DUESMB,MACQUARIE BANK LIMITED.,-
DUESMX,MACQUARIE BANK LIMITED.,2.240
DUESMY,MACQUARIE BANK LIMITED.,0.590
DUESRR,THE ROYAL BANK OF SCOTLAND PLC,0.805
DUESRT,THE ROYAL BANK OF SCOTLAND PLC,1.450
DUESRU,THE ROYAL BANK OF SCOTLAND PLC,1.290
DUESRX,THE ROYAL BANK OF SCOTLAND PLC,1.800
DUESZB,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,1.710
DUESZX,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,1.580
DUI,DIVERSIFIED UNITED INVESTMENT LIMITED,3.600
DUO,DOURADO RESOURCES LIMITED,0.021
DVA,DIVERSA LIMITED,0.030
DVI,DISRUPTIVE INVESTMENT GROUP LIMITED,0.014
DVL,DORSAVI LTD,0.460
DVN,DEVINE LIMITED,1.000
DWS,DWS LIMITED,1.160
DXAHB,CAISSE FRANCAISE DE FINANCEMENT LOCAL,-
DXAHH,CAISSE FRANCAISE DE FINANCEMENT LOCAL,-
DXS,DEXUS PROPERTY GROUP,1.110
DYE,DYESOL LIMITED,0.225
DYL,DEEP YELLOW LIMITED,0.019
EAF,EAST AFRICA RESOURCES LIMITED,0.005
EAL,E & A LIMITED,0.555
EAR,ECHO RESOURCES LIMITED,0.120
EAS,EASTON INVESTMENTS LIMITED,0.890
EAX,ENERGY ACTION LIMITED,3.150
EBG,EUMUNDI GROUP LIMITED,0.050
EBO,EBOS GROUP LIMITED,9.200
EBT,EBET LIMITED                                                ,3.940
ECV,ECOSAVE HOLDINGS LIMITED,1.050
EDE,EDEN ENERGY LIMITED,0.015
EEG,EMPIRE ENERGY GROUP LIMITED,0.095
EER,EAST ENERGY RESOURCES LIMITED,0.019
EEU,BETASHARES EURO ETF,14.330
EFE,EASTERN IRON LIMITED,0.035
EGG,ENERO GROUP LIMITED,1.070
EGH,EUREKA GROUP HOLDINGS LIMITED,0.125
EGL,ENVIRONMENTAL GROUP LIMITED (THE),0.021
EGN,ENGENCO LIMITED,0.115
EGO,EMPIRE OIL & GAS NL                                         ,0.008
EGP,ECHO ENTERTAINMENT GROUP LIMITED,3.140
EGPISD,UBS AG,-
EGPKOE,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),-
EGPKOG,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),0.675
EGPKOP,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),0.985
EGPKOQ,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),0.695
EGPKOS,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),-
EGPSRT,THE ROYAL BANK OF SCOTLAND PLC,1.465
EGPSRX,THE ROYAL BANK OF SCOTLAND PLC,1.135
EGPSZX,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,1.395
EGY,ENERGY TECHNOLOGIES LIMITED,0.014
EHG,EHG CORPORATION LIMITED,-
EHL,EMECO HOLDINGS LIMITED,0.200
EIM,EL CORPORATION LIMITED,-
ELD,ELDERS LIMITED,0.195
ELDPA,ELDERS LIMITED,40.700
ELK,ELK PETROLEUM LIMITED,0.110
ELM,ELEMENTAL MINERALS LIMITED,0.250
ELR,ELSMORE RESOURCES LTD,0.021
ELT,ELEMENTOS LIMITED,0.017
ELTR,ELEMENTOS LIMITED,-
ELX,ELLEX MEDICAL LASERS LIMITED,0.375
EMA,ENERGY AND MINERALS AUSTRALIA LIMITED,0.055
EMB,EMBELTON LIMITED,7.350
EME,ENERGY METALS LTD,0.120
EMF,EMERGING MARKETS MASTERS FUND,1.640
EMG,EMERGENT RESOURCES LIMITED,0.011
EMH,EUROPEAN METALS HOLDINGS LIMITED,0.150
EML,EMERCHANTS LIMITED,0.640
EMM,ELECTROMETALS TECHNOLOGIES LIMITED,0.007
EMR,EMERALD OIL & GAS NL,0.015
EMU,EMU NL,0.035
EMX,ENERGIA MINERALS LIMITED,0.022
ENB,ENEABBA GAS LIMITED,0.014
ENE,ENERGY DEVELOPMENTS LIMITED,5.190
ENL,EAGLE NICKEL LIMITED,0.003
ENR,ENCOUNTER RESOURCES LIMITED,0.200
ENT,ENTERPRISE METALS LIMITED,0.071
ENU,ENTERPRISE URANIUM LIMITED,0.049
ENV,ENVESTRA LIMITED,1.360
ENX,ENEGEX NL,0.013
EOL,ENERGY ONE LIMITED,0.370
EOS,ELECTRO OPTIC SYSTEMS HOLDINGS LIMITED                      ,0.370
EPA,EPHRAIM RESOURCES LIMITED,0.017
EPD,EMPIRED LTD,0.600
EPM,ECLIPSE METALS LIMITED.,0.003
EPW,ERM POWER LIMITED,1.815
EPX,ETHANE PIPELINE INCOME FUND,1.085
EQE,EQUUS MINING LIMITED,0.010
EQT,EQUITY TRUSTEES LIMITED,20.980
EQU,EQUATOR RESOURCES LTD,0.015
EQX,EQUATORIAL RESOURCES LIMITED,0.345
ERA,ENERGY RESOURCES OF AUSTRALIA LIMITED,1.220
ERD,EXALT RESOURCES LIMITED,0.029
ERI,ERIN RESOURCES LIMITED,0.014
ERJ,ENERJI LTD,0.008
ERL,EMPIRE RESOURCES LIMITED,0.004
ERM,EMMERSON RESOURCES LIMITED,0.041
ESI,ENVIRONMENTAL CLEAN TECHNOLOGIES LIMITED,0.002
ESK,ETHERSTACK PLC,0.250
ESM,ESPERANCE MINERALS LIMITED,0.020
ESN,ENTELLECT LIMITED,0.001
ESR,ESTRELLA RESOURCES LIMITED,0.085
ESV,ESERVGLOBAL LIMITED                                         ,0.740
ESY,ENHANCED SYSTEMS TECHNOLOGIES LIMITED,-
ETE,ENTEK ENERGY LTD,0.033
ETF,UBS IQ RESEARCH PREFERRED AUSTRALIAN SHARE FUND,23.320
ETPAGR,ETFS GROUP,8.060
ETPCMD,ETFS GROUP,15.040
ETPCOP,ETFS GROUP,32.520
ETPCRN,ETFS GROUP,1.955
ETPGAS,ETFS GROUP,0.150
ETPGRN,ETFS GROUP,6.160
ETPIND,ETFS GROUP,13.780
ETPMAG,ETFS GROUP,21.590
ETPMPD,ETFS GROUP,86.200
ETPMPM,ETFS GROUP,112.880
ETPMPT,ETFS GROUP,154.000
ETPNRG,ETFS GROUP,9.660
ETPOIL,ETFS GROUP,75.180
ETPWHT,ETFS GROUP,1.320
ETSALA,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,15.330
ETSAPL,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,94.560
ETSATT,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,36.880
ETSAXP,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,77.970
ETSBAC,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,16.650
ETSBOE,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,123.330
ETSBRK,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,138.060
ETSCAT,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,110.810
ETSCIT,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,50.310
ETSCOC,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,42.770
ETSCSC,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,25.940
ETSCVX,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,134.260
ETSDIS,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,34.860
ETSDUP,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,65.160
ETSGEL,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,28.720
ETSGOA,THE ROYAL BANK OF SCOTLAND PLC,-
ETSGOC,THE ROYAL BANK OF SCOTLAND PLC,-
ETSHDP,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,58.050
ETSHPQ,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,27.290
ETSIBM,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,205.060
ETSINT,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,26.180
ETSJNJ,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,100.790
ETSJPM,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,55.150
ETSKRT,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,52.660
ETSMCD,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,105.500
ETSMDZ,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,39.910
ETSMMM,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,112.850
ETSMRK,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,36.530
ETSMSF,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,40.850
ETSORC,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,34.960
ETSPFE,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,31.130
ETSPGB,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,83.340
ETSTRV,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,49.510
ETSVZC,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,51.030
ETSWMT,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,80.200
ETSXOM,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,102.000
EUG,EUROGOLD LIMITED,0.030
EUM,EUMERALLA RESOURCES LIMITED,0.075
EVE,ENERGY VENTURES LTD,0.003
EVM,ENVIROMISSION LIMITED,0.063
EVN,EVOLUTION MINING LIMITED,0.700
EVR,ENDEAVOUR MINING CORPORATION,0.780
EVZ,EVZ LIMITED,0.012
EWC,ENERGY WORLD CORPORATION LTD,0.320
EXC,EXTERRA RESOURCES LIMITED,0.016
EXE,EXOMA ENERGY LIMITED,0.017
EXG,EXCELSIOR GOLD LIMITED,0.082
EXM,EXCALIBUR MINING CORPORATION LIMITED,0.009
EXR,ELIXIR PETROLEUM LIMITED,0.005
EXU,EXPLAURUM LIMITED,0.004
EYM,ELYSIUM RESOURCES LIMITED,0.008
EZA,EZEATM LIMITED,0.066
EZL,EUROZ LIMITED                                               ,1.295
FAN,FANTASTIC HOLDINGS LIMITED,1.485
FAR,FAR LIMITED,0.034
FAS,FAIRSTAR RESOURCES LIMITED,0.004
FBU,FLETCHER BUILDING LIMITED,8.180
FBUKOA,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),1.155
FBUKOB,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),-
FBUKOP,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),-
FBUKOQ,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),1.955
FCN,FALCON MINERALS LIMITED                                     ,0.009
FCR,FERRUM CRESCENT LIMITED,0.016
FDC,FEDERATION CENTRES,2.490
FEL,FE LIMITED,0.045
FEO,FEORE LIMITED,0.070
FET,FOLKESTONE EDUCATION TRUST,1.645
FFF,FIRSTFOLIO LIMITED,0.011
FFG,FATFISH INTERNET GROUP LTD,0.200
FFI,FFI HOLDINGS LIMITED,4.000
FGE,FORGE GROUP LIMITED,0.915
FGF,FIRST GROWTH FUNDS LIMITED,-
FGI,FLAT GLASS INDUSTRIES LIMITED,0.055
FIE,FIRESTRIKE RESOURCES LIMITED,0.025
FIT,FITGENES LIMITED,-
FLK,FOLKESTONE LIMITED,0.220
FLN,FREELANCER LIMITED,0.940
FLR,FRANKLAND RIVER OLIVE COMPANY LIMITED,0.004
FLT,FLIGHT CENTRE TRAVEL GROUP LIMITED,44.450
FLTJOA,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),10.050
FLTJOB,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),21.470
FLTKOQ,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),10.140
FLTKOR,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),8.130
FLTKOS,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),8.870
FLTKOT,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),9.650
FLTKOU,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),10.400
FLTKRB,THE ROYAL BANK OF SCOTLAND PLC,19.010
FMAHA,FIRSTMAC MORTGAGE FUNDING TRUST SERIES 1-2007,-
FMBHA,FIRSTMAC BOND SERIES 2-2005 TRUST,-
FMG,FORTESCUE METALS GROUP LTD,4.350
FMGIOL,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),-
FMGIOV,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),1.950
FMGIYA,COMMONWEALTH BANK OF AUSTRALIA.                             ,2.820
FMGIYB,COMMONWEALTH BANK OF AUSTRALIA.                             ,2.200
FMGJOJ,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),1.350
FMGJOK,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),0.990
FMGKMY,MACQUARIE BANK LIMITED.,2.660
FMGKOB,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),1.965
FMGKOC,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),0.890
FMGKOF,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),1.260
FMGKOG,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),1.405
FMGKOM,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),0.605
FMGKON,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),-
FMGKOO,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),1.240
FMGKOS,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),1.195
FMGKOT,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),2.320
FMGKOU,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),1.270
FMGKOY,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),0.855
FMGKRA,THE ROYAL BANK OF SCOTLAND PLC,1.245
FMGKRF,THE ROYAL BANK OF SCOTLAND PLC,1.015
FMGKRR,THE ROYAL BANK OF SCOTLAND PLC,1.145
FMGKRT,THE ROYAL BANK OF SCOTLAND PLC,1.475
FMGKRW,THE ROYAL BANK OF SCOTLAND PLC,0.780
FMGKRX,THE ROYAL BANK OF SCOTLAND PLC,-
FMGKRZ,THE ROYAL BANK OF SCOTLAND PLC,2.500
FMGQMX,MACQUARIE BANK LIMITED.,0.900
FMGQOA,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),2.080
FMGQOP,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),0.660
FMGQOR,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),1.410
FMGQOS,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),1.495
FMGQOU,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),2.260
FMGQRA,THE ROYAL BANK OF SCOTLAND PLC,1.200
FMGQRN,THE ROYAL BANK OF SCOTLAND PLC,-
FMGQRP,THE ROYAL BANK OF SCOTLAND PLC,2.950
FMGQRQ,THE ROYAL BANK OF SCOTLAND PLC,2.160
FMGQRS,THE ROYAL BANK OF SCOTLAND PLC,1.630
FMGQRT,THE ROYAL BANK OF SCOTLAND PLC,1.360
FMGQRW,THE ROYAL BANK OF SCOTLAND PLC,1.225
FMGQRY,THE ROYAL BANK OF SCOTLAND PLC,0.985
FMGSOE,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),1.950
FMGSRR,THE ROYAL BANK OF SCOTLAND PLC,1.180
FMGSRU,THE ROYAL BANK OF SCOTLAND PLC,1.470
FMGSRV,THE ROYAL BANK OF SCOTLAND PLC,1.950
FMGSS3,UBS AG,0.515
FMGSWG,WESTPAC BANKING CORPORATION                                 ,3.030
FMGWOE,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),0.069
FMGWOF,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),0.070
FMGWOR,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),0.400
FMGWOS,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),0.255
FMGXOE,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),-
FMGXOF,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),-
FMGXOS,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),0.210
