KPT,KANGAROO ISLAND PLANTATION TIMBERS LTD,2.030
KRC,KING RIVER COPPER LIMITED ,0.007
KRL,KANGAROO RESOURCES LIMITED,0.019
KRM,KINGSROSE MINING LIMITED,0.100
KRS,KRESTA HOLDINGS LIMITED ,0.091
KSC,K & S CORPORATION LIMITED ,1.600
KSL,KINA SECURITIES LIMITED ,0.740
KSM,K2 AUSTRALIAN SMALL CAP FUND (HEDGE FUND) ,2.610
KSN,KINGSTON RESOURCES LIMITED,0.019
KTA,KRAKATOA RESOURCES LIMITED,0.040
KTE,K2 ENERGY LIMITED.,0.015
KYK,KYCKR LIMITED ,0.190
KZR,KALAMAZOO RESOURCES LIMITED ,0.105
LAA,LATAM AUTOS LIMITED ,0.105
LAM,LARAMIDE RESOURCES LTD,0.500
LAU,LINDSAY AUSTRALIA LIMITED ,0.375
LBL,LASERBOND LIMITED ,0.125
LBT,LBT INNOVATIONS LIMITED ,0.255
LCA,LITIGATION CAPITAL MANAGEMENT LIMITED ,0.480
LCD,LATITUDE CONSOLIDATED LIMITED ,0.022
LCE,LONDON CITY EQUITIES LIMITED,0.340
LCG,LIVING CITIES DEVELOPMENT GROUP LIMITED ,-
LCK,LEIGH CREEK ENERGY LIMITED,0.110
LCM,LOGICAMMS LIMITED ,0.170
LCR,LACONIA RESOURCES LIMITED ,0.020
LCT,LIVING CELL TECHNOLOGIES LIMITED,0.110
LCY,LEGACY IRON ORE LIMITED ,0.004
LEG,LEGEND MINING LIMITED ,0.014
LEP,ALE PROPERTY GROUP,4.670
LER,LEAF RESOURCES LTD,0.110
LEX,LEFROY EXPLORATION LIMITED,0.130
LFC,LIFE CORPORATION LTD,0.002
LFR,LONGFORD RESOURCES LIMITED,0.030
LGD,LEGEND CORPORATION LIMITED,0.170
LGM,LUIRI GOLD LIMITED,0.002
LGO,LONGREACH OIL LIMITED ,0.008
LGR,LANKA GRAPHITE LIMITED,0.043
LHB,LIONHUB GROUP LIMITED ,0.043
LHC,LIFEHEALTHCARE GROUP LIMITED,2.220
LHM,LAND & HOMES GROUP LIMITED,0.042
LI3,LITHIUM CONSOLIDATED MINERAL EXPLORATION LIMITED,0.090
LIC,LIFESTYLE COMMUNITIES LIMITED ,4.050
LIN,LINDIAN RESOURCES LIMITED ,0.018
LIO,LION ENERGY LIMITED ,0.039
LIT,LITHIUM AUSTRALIA NL,0.074
LITCE,LITHIUM AUSTRALIA NL,0.005
LKE,LAKE RESOURCES N.L. ,0.032
LKO,LAKES OIL NL,0.001
LLC,LENDLEASE GROUP ,16.650
LLO,LION ONE METALS LIMITED ,0.555
LMG,LATROBE MAGNESIUM LIMITED ,0.016
LML,LINCOLN MINERALS LIMITED,0.036
LMW,LANDMARK WHITE LIMITED,0.625
LNG,LIQUEFIED NATURAL GAS LIMITED ,0.555
LNK,LINK ADMINISTRATION HOLDINGS LIMITED,7.900
LNKR,LINK ADMINISTRATION HOLDINGS LIMITED,1.145
LNU,LINIUS TECHNOLOGIES LIMITED ,0.052
LNY,LANEWAY RESOURCES LTD ,0.003
LOM,LUCAPA DIAMOND COMPANY LIMITED,0.285
LOV,LOVISA HOLDINGS LIMITED ,3.690
LPD,LEPIDICO LTD,0.013
LPE,LOCALITY PLANNING ENERGY HOLDINGS LIMITED ,0.027
LPI,LITHIUM POWER INTERNATIONAL LIMITED ,0.315
LRL,LEYSHON RESOURCES LIMITED ,0.012
LRS,LATIN RESOURCES LIMITED ,0.004
LSA,LACHLAN STAR LIMITED,0.024
LSH,LIFESPOT HEALTH LTD ,0.170
LSN,LAWSON GOLD LIMITED ,0.051
LSR,LODESTAR MINERALS LIMITED ,0.010
LSX,LION SELECTION GROUP LIMITED. ,0.380
LTN,LANTERN HOTEL GROUP ,0.004
LTR,LIONTOWN RESOURCES LIMITED,0.009
LVE,LOVE GROUP GLOBAL LTD ,0.250
LVH,LIVEHIRE LIMITED,0.600
LVT,LIVETILES LIMITED ,0.230
LWP,LWP TECHNOLOGIES LIMITED,0.001
LYC,LYNAS CORPORATION LIMITED ,0.105
LYL,LYCOPODIUM LIMITED,3.150
M7T,MACH7 TECHNOLOGIES LIMITED,0.175
MA1,MONASH ABSOLUTE INVESTMENT COMPANY LIMITED,0.750
MAG,MAGMATIC RESOURCES LIMITED,0.130
MAH,MACMAHON HOLDINGS LIMITED ,0.165
MAI,MAINSTREAMBPO LIMITED ,0.480
MAQ,MACQUARIE TELECOM GROUP LIMITED ,14.250
MAR,MALACHITE RESOURCES LIMITED ,0.003
MAS,MESA MINERALS LIMITED ,0.006
MAT,MATSA RESOURCES LIMITED ,0.250
MAU,MAGNETIC RESOURCES NL ,0.070
MAUCA,MAGNETIC RESOURCES NL ,0.004
MAX,MILLINIUM'S ALTERNATIVES FUND.,6.680
MAY,MELBANA ENERGY LIMITED,0.017
MBE,MOBILE EMBRACE LIMITED,0.050
MBK,METAL BANK LIMITED,0.024
MBLPA,MACQUARIE BANK LIMITED,103.000
MBM,MOBECOM LIMITED ,-
MBO,MOBILARM LIMITED,0.025
MBT,MISSION NEWENERGY LIMITED ,0.036
MCA,MURRAY COD AUSTRALIA LIMITED,0.059
MCE,MATRIX COMPOSITES & ENGINEERING LIMITED ,0.405
MCH,MURCHISON HOLDINGS LIMITED,0.200
MCP,MCPHERSON'S LIMITED ,1.300
MCR,MINCOR RESOURCES NL ,0.180
MCS,MCALEESE LIMITED,0.025
MCT,METALICITY LIMITED,0.040
MCX,MARINER CORPORATION LIMITED ,0.050
MCY,MERCURY NZ LIMITED,3.160
MDC,MEDLAB CLINICAL LIMITED ,0.855
MDD,MANDALONG RESOURCES LIMITED ,0.016
MDI,MIDDLE ISLAND RESOURCES LIMITED ,0.017
MDL,MINERAL DEPOSITS LIMITED,0.670
MDR,MEDADVISOR LIMITED,0.032
MDX,MINDAX LIMITED,0.006
MEA,MCGRATH LIMITED ,0.560
MEB,MEDIBIO LIMITED ,0.360
MEC,MORPHIC ETHICAL EQUITIES FUND LIMITED ,1.110
MED,MERLIN DIAMONDS LIMITED ,0.011
MEI,METEORIC RESOURCES NL ,0.036
MEL,METGASCO LIMITED,0.040
MEM,MEMPHASYS LIMITED.,0.001
MEP,MINOTAUR EXPLORATION LTD,0.080
MEQ,METLIFECARE LIMITED ,-
MEU,MARMOTA LIMITED ,0.015
MEY,MARENICA ENERGY LTD ,0.155
MEZ,MERIDIAN ENERGY LIMITED ,2.780
MFD,MAYFIELD CHILDCARE LIMITED,1.200
MFF,MFF CAPITAL INVESTMENTS LIMITED ,1.945
MFG,MAGELLAN FINANCIAL GROUP LIMITED,28.840
MGC,MG UNIT TRUST ,0.645
MGE,MAGELLAN GLOBAL EQUITIES FUND (MANAGED FUND),2.770
MGL,MAGONTEC LIMITED,0.035
MGP,MANAGED ACCOUNTS HOLDINGS LIMITED ,0.350
MGR,MIRVAC GROUP,2.130
MGT,MAGNETITE MINES LIMITED.,0.035
MGU,MAGNUM MINING AND EXPLORATION LIMITED ,0.050
MGV,MUSGRAVE MINERALS LIMITED ,0.074
MGX,MOUNT GIBSON IRON LIMITED ,0.330
MGZ,MEDIGARD LIMITED,0.011
MHC,MANHATTAN CORPORATION LIMITED ,0.029
MHG,MAGELLAN GLOBAL EQUITIES FUND(CURRENCY HEDGED)(MF),2.770
MHI,MERCHANT HOUSE INTERNATIONAL LIMITED,0.185
MHJ,MICHAEL HILL INTERNATIONAL LIMITED,1.110
MHM,MHM METALS LIMITED,0.035
MICH,MAGELLAN INFRASTRUCTURE FUND (CURRENCY HEDGED)(MANAGED FUND),2.650
MIG,MIGME LIMITED ,0.044
MIH,MNC MEDIA INVESTMENT LTD,3.600
MIL,MILLENNIUM SERVICES GROUP LIMITED ,1.645
MIN,MINERAL RESOURCES LIMITED ,10.850
MIR,MIRRABOOKA INVESTMENTS LIMITED,2.700
MIZ,MINERA GOLD LIMITED ,-
MJC,MEJORITY CAPITAL LIMITED,0.020
MJP,MARTIN AIRCRAFT COMPANY LIMITED ,0.050
MKB,MOKO SOCIAL MEDIA LIMITED ,0.003
MLA,MEDICAL AUSTRALIA LIMITED ,0.046
MLB,MELBOURNE IT LIMITED,2.870
MLD,MACA LIMITED,1.650
MLI,MINTAILS LIMITED,0.020
MLM,METALLICA MINERALS LIMITED,0.052
MLMNB,METALLICA MINERALS LIMITED,-
MLS,METALS AUSTRALIA LTD,0.004
MLT,MILTON CORPORATION LIMITED,4.510
MLX,METALS X LIMITED,0.670
MMG,MMG LIMITED ,4.900
MMI,METRO MINING LIMITED,0.145
MMJ,MMJ PHYTOTECH LIMITED ,0.325
MML,MEDUSA MINING LIMITED ,0.280
MMR,MEC RESOURCES LIMITED ,0.030
MMS,MCMILLAN SHAKESPEARE LIMITED,13.400
MNB,MINBOS RESOURCES LIMITED,0.005
MNC,METMINCO LIMITED,0.049
MND,MONADELPHOUS GROUP LIMITED,13.990
MNE,METALLUM LIMITED,0.022
MNF,MNF GROUP LIMITED ,4.370
MNM,MANTLE MINING CORPORATION LIMITED ,0.006
MNRS,BETASHARES GLOBAL GOLD MINERS ETF - CURRENCY HEDGED ,3.820
MNS,MAGNIS RESOURCES LIMITED. ,0.515
MNW,MINT PAYMENTS LIMITED ,0.065
MNY,MONEY3 CORPORATION LIMITED,1.280
MOAT,VANECK VECTORS MORNINGSTAR WIDE MOAT ETF,51.680
MOB,MOBILICOM LIMITED ,0.155
MOC,MORTGAGE CHOICE LIMITED ,2.150
MOD,MOD RESOURCES LIMITED ,0.063
MOE,MOELIS AUSTRALIA LIMITED,3.500
MONY,UBS IQ CASH ETF ,-
MOQ, MOQ LIMITED,0.240
MOT,MOTOPIA LIMITED ,0.038
MOX,MONAX MINING LIMITED,0.005
MOY,MILLENNIUM MINERALS LIMITED ,0.185
MP1,MEGAPORT LIMITED,2.280
MPE,MAGNUM GAS & POWER LIMITED,0.001
MPL,MEDIBANK PRIVATE LIMITED,2.800
MPO,MOLOPO ENERGY LIMITED ,0.145
MPP,METRO PERFORMANCE GLASS LIMITED ,1.315
MPW,MSL SOLUTIONS LIMITED ,0.325
MPX,MUSTERA PROPERTY GROUP LIMITED,0.275
MQA,MACQUARIE ATLAS ROADS GROUP ,5.610
MQG,MACQUARIE GROUP LIMITED ,88.500
MQGPA,MACQUARIE GROUP LIMITED ,102.200
MQGPB,MACQUARIE GROUP LIMITED ,107.150
MQR,MARQUEE RESOURCES LIMITED ,0.170
MRC,MINERAL COMMODITIES LTD ,0.120
MRD,MOUNT RIDLEY MINES LIMITED,0.005
MRG,MURRAY RIVER ORGANICS GROUP LIMITED ,0.330
MRM,MMA OFFSHORE LIMITED,0.155
MRN,MACQUARIE MEDIA LIMITED ,1.200
MRP,MACPHERSONS RESOURCES LIMITED ,0.195
MRQ,MRG METALS LIMITED,0.007
MRR,MINREX RESOURCES LIMITED,0.055
MRV,MORETON RESOURCES LTD ,0.010
MSB,MESOBLAST LIMITED ,2.080
MSG,MCS SERVICES LIMITED,0.024
MSI,MULTISTACK INTERNATIONAL LIMITED,0.015
MSM,MSM CORPORATION INTERNATIONAL LTD ,0.220
MSP,MAXSEC GROUP LIMITED,0.029
MSR,MANAS RESOURCES LIMITED ,0.004
MSV,MITCHELL SERVICES LIMITED ,0.033
MTB,MOUNT BURGESS MINING NL ,0.006
MTC,METALSTECH LIMITED,0.205
MTH,MITHRIL RESOURCES LIMITED ,0.003
MTL,MANALTO LIMITED ,0.014
MTM,MARETERRAM LIMITED,0.290
MTO,MOTORCYCLE HOLDINGS LIMITED ,3.940
MTR,MANTRA GROUP LIMITED,3.050
MTS,METCASH LIMITED ,2.400
MUA,MITULA GROUP LIMITED,0.970
MUS,MUSTANG RESOURCES LIMITED ,0.042
MVA,VANECK VECTORS AUSTRALIAN PROPERTY ETF,19.830
MVB,VANECK VECTORS AUSTRALIAN BANKS ETF ,27.620
MVE,VANECK VECTORS S&P/ASX MIDCAP ETF ,25.900
MVF,MONASH IVF GROUP LIMITED,1.780
MVOL,ISHARES EDGE MSCI AUSTRALIA MINIMUM VOLATILITY ETF,27.070
MVP,MEDICAL DEVELOPMENTS INTERNATIONAL LIMITED,4.950
MVR,VANECK VECTORS AUSTRALIAN RESOURCES ETF ,20.220
MVS,VANECK VECTORS SMALL COMPANIES MASTERS ETF,18.260
MVT,MERCANTILE INVESTMENT COMPANY LTD ,0.155
MVW,VANECK VECTORS AUSTRALIAN EQUAL WEIGHT ETF,26.180
MWR,MGM WIRELESS LIMITED,0.490
MWY,MIDWAY LIMITED,2.500
MX1,MICRO-X LIMITED ,0.460
MXC,MGC PHARMACEUTICALS LTD ,0.046
MXI,MAXITRANS INDUSTRIES LIMITED,0.670
MXR,MAXIMUS RESOURCES LIMITED ,0.001
MXUPA,MULTIPLEX SITES TRUST ,76.490
MYE,MASTERMYNE GROUP LIMITED,0.310
MYO,MYOB GROUP LIMITED,3.420
MYQ,MYFIZIQ LIMITED ,0.065
MYR,MYER HOLDINGS LIMITED ,0.835
MYS,MYSTATE LIMITED ,4.850
MYX,MAYNE PHARMA GROUP LIMITED,1.085
MZI,MZI RESOURCES LTD ,0.200
MZM,MONTEZUMA MINING COMPANY LTD,0.150
MZN,MARINDI METALS LIMITED,0.008
MZZ,MATADOR MINING LIMITED,0.200
N1H,N1 HOLDINGS LIMITED ,0.125
NAB,NATIONAL AUSTRALIA BANK LIMITED ,29.590
NABPA,NATIONAL AUSTRALIA BANK LIMITED ,101.011
NABPB,NATIONAL AUSTRALIA BANK LIMITED ,102.000
NABPC,NATIONAL AUSTRALIA BANK LIMITED ,102.240
NABPD,NATIONAL AUSTRALIA BANK LIMITED ,105.990
NABPE,NATIONAL AUSTRALIA BANK LIMITED ,102.580
NAC,NAOS ABSOLUTE OPPORTUNITIES COMPANY LIMITED ,1.035
NAE,NEW AGE EXPLORATION LIMITED ,0.009
NAG,NAGAMBIE RESOURCES LIMITED,0.047
NAM,NAMOI COTTON CO-OPERATIVE LIMITED ,0.380
NAN,NANOSONICS LIMITED,2.540
NAV,NAVIGATOR RESOURCES LIMITED ,0.008
NBL,NONI B LIMITED,1.750
NCC,NAOS EMERGING OPPORTUNITIES COMPANY LIMITED ,1.330
NCK,NICK SCALI LIMITED,6.090
NCL,NETCCENTRIC LIMITED ,0.051
NCM,NEWCREST MINING LIMITED ,20.160
NCR,NUCOAL RESOURCES LIMITED,0.005
NDQ,BETASHARES NASDAQ 100 ETF ,12.740
NEA,NEARMAP LTD ,0.605
NEC,NINE ENTERTAINMENT CO. HOLDINGS LIMITED ,1.380
NET,NETLINKZ LIMITED,0.017
NEU,NEUREN PHARMACEUTICALS LIMITED,0.068
NGE,NGE CAPITAL LIMITED ,0.450
NGY,NUENERGY GAS LIMITED,0.026
NHC,NEW HOPE CORPORATION LIMITED,1.530
NHF,NIB HOLDINGS LIMITED,5.750
NHL,NOVITA HEALTHCARE LIMITED ,0.029
NIO,NICKELORE LIMITED ,0.026
NIU,NIUMINCO GROUP LIMITED,0.002
NKP,NKWE PLATINUM LIMITED ,0.045
NLI,NOVO LITIO LTD,0.050
NME,NEX METALS EXPLORATION LIMITED,0.006
NMG,NMG CORPORATION LIMITED ,0.006
NMI,NORTHERN MINING LIMITED ,0.013
NML,NAVARRE MINERALS LIMITED,0.032
NMM,NOBLE METALS LIMITED,0.115
NMS,NEPTUNE MARINE SERVICES LIMITED ,0.805
NMT,NEOMETALS LTD ,0.270
NNW,99 WUXIAN LIMITED ,0.092
NOE,NOVARISE RENEWABLE RESOURCES INTERNATIONAL LIMITED,0.160
NOR,NORWOOD SYSTEMS LIMITED ,0.015
NOV,NOVATTI GROUP LIMITED ,0.115
NOX,NOXOPHARM LIMITED ,0.365
NRT,NOVOGEN LIMITED ,0.050
NSE,NEW STANDARD ENERGY LIMITED ,0.004
NSL,NSL CONSOLIDATED LIMITED,0.028
NSR,NATIONAL STORAGE REIT ,1.510
NST,NORTHERN STAR RESOURCES LTD ,4.750
NSX,NSX LIMITED ,0.250
NTC,NETCOMM WIRELESS LIMITED,1.720
NTI,NEUROTECH INTERNATIONAL LIMITED ,0.250
NTL,NEW TALISMAN GOLD MINES LIMITED ,0.008
NTM,NTM GOLD LIMITED,0.045
NTU,NORTHERN MINERALS LIMITED ,0.110
NUF,NUFARM LIMITED,9.630
NUH,NUHEARA LIMITED ,0.085
NVL,NATIONAL VETERINARY CARE LTD,2.360
NVO,NVOI LTD,0.042
NVT,NAVITAS LIMITED ,4.850
NWE,NORWEST ENERGY NL ,0.004
NWF,NEWFIELD RESOURCES LIMITED,0.350
NWH,NRW HOLDINGS LIMITED,0.645
NWS,NEWS CORPORATION..,18.250
NWSLV,NEWS CORPORATION..,17.650
NWZ,NEWZULU LIMITED ,0.001
NXM,NEXUS MINERALS LIMITED,0.069
NXR,NEMEX RESOURCES LIMITED ,0.020
NXT,NEXTDC LIMITED,4.510
NYO,NYOTA MINERALS LIMITED,0.001
NZC,NZURI COPPER LIMITED,0.165
NZK,NEW ZEALAND KING SALMON INVESTMENTS LIMITED ,1.590
NZM,NZME LIMITED,0.890
OAR,OAKDALE RESOURCES LIMITED ,0.028
OBJ,OBJ LIMITED ,0.048
OBL,OIL BASINS LIMITED,0.003
OCA,OCEANIA HEALTHCARE LIMITED,0.805
OCC,ORTHOCELL LIMITED ,0.360
OCL,OBJECTIVE CORPORATION LIMITED ,2.210
OCP,OCEANIA CAPITAL PARTNERS LIMITED,2.310
ODN,ODIN ENERGY LIMITED ,-
ODY,ODYSSEY ENERGY LIMITED,0.063
OEC,ORBITAL CORPORATION LIMITED ,0.500
OEG,ORPHEUS ENERGY LIMITED,0.010
OEL,OTTO ENERGY LIMITED ,0.025
OEQ,ORION EQUITIES LIMITED,0.170
OEX,OILEX LTD ,0.003
OFX,OFX GROUP LIMITED ,1.610
OGC,OCEANAGOLD CORPORATION,4.080
OGH,OCHRE GROUP HOLDINGS LIMITED,0.068
OGX,ORINOCO GOLD LIMITED,0.047
OGY,ORCA ENERGY LIMITED ,0.012
OHE,ORION HEALTH GROUP LIMITED,1.250
OIL,OPTISCAN IMAGING LIMITED,0.098
OKJ,OAKAJEE CORPORATION LIMITED ,0.080
OKU,OKLO RESOURCES LIMITED,0.230
OKUNA,OKLO RESOURCES LIMITED,-
OLH,OLDFIELDS HOLDINGS LIMITED,0.050
OLI,OLIVER'S REAL FOOD LIMITED,0.300
OLV,OTHERLEVELS HOLDINGS LIMITED,0.030
OMH,OM HOLDINGS LIMITED ,0.170
OML,OOH!MEDIA LIMITED ,4.120
OMT,OMNI MARKET TIDE LTD,0.019
ONE,ONEVIEW HEALTHCARE PLC,4.900
ONT,1300 SMILES LIMITED ,6.690
OOK,OOKAMI LIMITED,0.014
OOO,BETASHARES CRUDE OIL INDEX ETF-CURRENCY HEDGED (SYNTHETIC),12.890
OPG,OPUS GROUP LIMITED,0.485
OPN,OPENDNA LIMITED ,0.105
OPT,OPTHEA LIMITED,0.750
ORA,ORORA LIMITED ,2.860
ORE,OROCOBRE LIMITED,3.470
ORG,ORIGIN ENERGY LIMITED ,6.860
ORH,ORH LIMITED ,0.001
ORI,ORICA LIMITED ,20.680
ORL,OROTONGROUP LIMITED ,0.995
ORM,ORION METALS LIMITED,0.012
ORN,ORION MINERALS NL ,0.025
ORR,ORECORP LIMITED ,0.380
OSH,OIL SEARCH LIMITED,6.820
OSL,ONCOSIL MEDICAL LTD ,0.097
OSP,OSPREY MEDICAL INC,0.400
OTI,ORIENTAL TECHNOLOGIES INVESTMENT LIMITED,0.004
OTR,ONTERRAN LIMITED,0.315
OTW,OVER THE WIRE HOLDINGS LIMITED,2.100
OVH,ONEVUE HOLDINGS LIMITED ,0.600
OVL,ORO VERDE LIMITED ,0.013
OVN,OVENTUS MEDICAL LIMITED ,0.330
OVR,OVERLAND RESOURCES LIMITED,0.007
OXX,OCTANEX LIMITED ,0.070
OZF,SPDR S&P/ASX 200 FINANCIALS EX A-REIT FUND,20.720
OZG,OZGROWTH LIMITED,0.160
OZL,OZ MINERALS LIMITED ,7.410
OZR,SPDR S&P/ASX 200 RESOURCES FUND ,8.090
PAA,PHARMAUST LIMITED ,0.061
PAB,PATRYS LIMITED,0.005
PAC,PACIFIC CURRENT GROUP LIMITED ,6.650
PAF,PM CAPITAL ASIAN OPPORTUNITIES FUND LIMITED ,1.090
PAI,PLATINUM ASIA INVESTMENTS LIMITED ,1.015
PAK,PACIFIC AMERICAN COAL LIMITED ,0.045
PAN,PANORAMIC RESOURCES LIMITED ,0.220
PAR,PARADIGM BIOPHARMACEUTICALS LIMITED.. ,0.290
PBP,PROBIOTEC LIMITED ,0.430
PBT,PRANA BIOTECHNOLOGY LIMITED ,0.051
PBX,PACIFIC BAUXITE LIMITED ,0.017
PCG,PENGANA CAPITAL GROUP LIMITED ,2.900
PCH,PROPERTY CONNECT HOLDINGS LIMITED ,0.004
PCL,PANCONTINENTAL OIL & GAS NL ,0.002
PDF,PACIFIC DAIRIES LIMITED ,0.029
PDI,PREDICTIVE DISCOVERY LIMITED,0.080
PDN,PALADIN ENERGY LTD,0.047
PDZ,PRAIRIE MINING LIMITED,0.500
PEA,PACIFIC ENERGY LIMITED,0.730
PEC,PERPETUAL RESOURCES LIMITED ,0.020
PEG,PIXIE GROUP LIMITED ,0.046
PEK,PEAK RESOURCES LIMITED,0.058
PEL,PELICAN RESOURCES LIMITED ,0.009
PEN,PENINSULA ENERGY LIMITED,0.335
PEP,PEPPER GROUP LIMITED,3.400
PEX,PEEL MINING LIMITED ,0.190
PEZ,PREMIERE EASTERN ENERGY LIMITED ,0.018
PFG,PRIME FINANCIAL GROUP LIMITED ,0.180
PFM,PACIFIC MINING LIMITED,0.400
PGC,PARAGON CARE LIMITED,0.765
PGF,PM CAPITAL GLOBAL OPPORTUNITIES FUND LIMITED,1.105
PGH,PACT GROUP HOLDINGS LTD ,5.990
PGI,PANTERRA GOLD LIMITED ,0.050
PGM,PLATINA RESOURCES LIMITED ,0.100
PGO,PRIMARY GOLD LIMITED,0.055
PGR,THE PAS GROUP LIMITED ,0.510
PGS,PLANET GAS LIMITED,0.007
PGY,PILOT ENERGY LIMITED,0.001
PHA,PUBLIC HOLDINGS (AUSTRALIA) LIMITED ,0.060
PHI,PHILEO AUSTRALIA LIMITED,8.500
PHK,PHOSLOCK WATER SOLUTIONS LIMITED,0.185
PIC,PERPETUAL EQUITY INVESTMENT COMPANY LIMITED ,1.035
PIL,PEPPERMINT INNOVATION LIMITED ,0.009
PIO,PIONEER RESOURCES LIMITED ,0.017
PIQ,PROTEOMICS INTERNATIONAL LABORATORIES LTD ,0.155
PKA,PLUKKA LIMITED,0.007
PKO,PEAKO LIMITED ,0.011
PL8,PLATO INCOME MAXIMISER LIMITED. ,1.095
PLG,PROPERTYLINK GROUP,0.845
PLH,PLYMOUTH MINERALS LIMITED ,0.215
PLS,PILBARA MINERALS LIMITED,0.380
PLUS,VANECK VECTORS AUSTRALIAN CORPORATE BOND PLUS ETF ,17.300
PM1,PURE MINERALS LIMITED ,-
PMC,PLATINUM CAPITAL LIMITED,1.685
PME,PRO MEDICUS LIMITED ,5.320
PMP,PMP LIMITED ,0.750
PMV,PREMIER INVESTMENTS LIMITED ,12.670
PMY,PACIFICO MINERALS LIMITED ,0.005
PNC,PIONEER CREDIT LIMITED,2.380
PNI,PINNACLE INVESTMENT MANAGEMENT GROUP LIMITED,2.900
PNL,PARINGA RESOURCES LIMITED ,0.450
PNN,PEPINNINI MINERALS LIMITED,0.016
PNR,PANTORO LIMITED ,0.250
PNV,POLYNOVO LIMITED,0.210
PNW,PACIFIC STAR NETWORK LIMITED,0.250
PNX,PNX METALS LIMITED,0.010
POH,PHOSPHAGENICS LIMITED ,0.019
POP,PRIMARY OPINION LIMITED ,0.016
POS,POSEIDON NICKEL LIMITED ,0.019
POU,BETASHARES BRITISH POUND ETF,16.700
POW,PROTEAN ENERGY LIMITED,0.020
POWNB,PROTEAN ENERGY LIMITED,-
POZ,POZ MINERALS LIMITED,0.024
PPC,PEET LIMITED,1.195
PPG,PRO-PAC PACKAGING LIMITED ,0.395
PPH,PUSHPAY HOLDINGS LIMITED,1.665
PPK,PPK GROUP LIMITED ,0.200
PPL,PUREPROFILE LTD ,0.335
PPP,PAN PACIFIC PETROLEUM NL,0.037
PPS,PRAEMIUM LIMITED,0.355
PPT,PERPETUAL LIMITED ,55.870
PPY,PAPYRUS AUSTRALIA LIMITED ,0.004
PRG,PROGRAMMED MAINTENANCE SERVICES LIMITED ,1.865
PRL,PETREL ENERGY LIMITED ,0.033
PRO,PROPHECY INTERNATIONAL HOLDINGS LIMITED ,0.505
PRR,PRIMA BIOMED LTD,0.028
PRT,PRIME MEDIA GROUP LIMITED ,0.380
PRU,PERSEUS MINING LIMITED,0.290
PRY,PRIMARY HEALTH CARE LIMITED ,3.640
PSA,PETSEC ENERGY LIMITED ,0.145
PSC,PROSPECT RESOURCES LIMITED,0.020
PSI,PSC INSURANCE GROUP LIMITED ,2.260
PSM,PENINSULA MINES LIMITED ,0.023
PSP,PROSPERITY RESOURCES LIMITED,0.001
PSQ,PACIFIC SMILES GROUP LIMITED,1.820
PSY,PANORAMA SYNERGY LTD,0.038
PSZ,PS&C LIMITED,0.250
PTB,PTB GROUP LIMITED ,0.485
PTL,PENTAL LIMITED,0.595
PTM,PLATINUM ASSET MANAGEMENT LIMITED ,4.630
PTR,PETRATHERM LTD,0.012
PTX,PRESCIENT THERAPEUTICS LIMITED,0.052
PUN,PEGASUS METALS LIMITED,0.030
PVA,PSIVIDA CORP. ,2.360
PVD,PURA VIDA ENERGY NL ,0.039
PVE,PO VALLEY ENERGY LIMITED,0.025
PVL,POWERHOUSE VENTURES LIMITED ,0.665
PWH,PWR HOLDINGS LIMITED,2.350
PWN,PARKWAY MINERALS NL ,0.010
PWNCA,PARKWAY MINERALS NL ,0.002
PXS,PHARMAXIS LTD ,0.250
PYC,PHYLOGICA LIMITED ,0.043
PZC,PAN ASIA CORPORATION LIMITED,0.002
QAG,BETASHARES AGRICULTURE ETF-CURRENCY HEDGED (SYNTHETIC),6.960
QAN,QANTAS AIRWAYS LIMITED,5.720
QAU,BETASHARES GOLD BULLION ETF - CURRENCY HEDGED ,13.040
QBE,QBE INSURANCE GROUP LIMITED ,11.810
QBL,QUEENSLAND BAUXITE LIMITED,0.012
QCB,BETASHARES COMMODITIES BASKET ETF-CURRENCY HEDGED(SYNTHETIC),8.950
QFN,BETASHARES S&P/ASX 200 FINANCIALS SECTOR ETF,11.650
QFY,QUANTIFY TECHNOLOGY HOLDINGS LIMITED,0.073
QHL,QUICKSTEP HOLDINGS LIMITED,0.097
QIN,QUINTIS LTD ,0.295
QIP,QANTM INTELLECTUAL PROPERTY LIMITED ,1.270
QMIX,SPDR MSCI WORLD QUALITY MIX FUND,16.430
QMN,QUEENSLAND MINING CORPORATION LIMITED ,0.035
QMS,QMS MEDIA LIMITED ,1.160
QNL,QUEST MINERALS LIMITED,0.024
QOZ,BETASHARES FTSE RAFI AUSTRALIA 200 ETF,12.980
QPON,BETASHARES AUSTRALIAN BANK SENIOR FLOATING RATE BOND ETF,25.500
QRE,BETASHARES S&P/ASX 200 RESOURCES SECTOR ETF ,4.520
QRX,QRXPHARMA LTD ,0.028
QSS,QUESTUS LIMITED ,0.020
QST,QUEST INVESTMENTS LIMITED ,0.230
QTG,Q TECHNOLOGY GROUP LIMITED,0.002
QTM,QUANTUM ENERGY LIMITED. ,0.018
QUAL,VANECK VECTORS MSCI WORLD EX AUSTRALIA QUALITY ETF,20.860
QUB,QUBE HOLDINGS LIMITED ,2.630
QUE,QUESTE COMMUNICATIONS LIMITED ,0.068
QUR,QUANTUM RESOURCES LIMITED ,0.009
QUS,BETASHARES FTSE RAFI U.S. 1000 ETF,30.550
QVE,QV EQUITIES LIMITED ,1.340
